"","logFC","AveExpr","t","P.Value","adj.P.Val","B","type"
"ENSG00000100968.14",0.143690553564711,4.76827975942478,0.385342238104259,0.703718074268369,0.798963513166104,-6.60305534752575,"Stable"
"ENSG00000233223.3",0.188460912912743,1.58958328114217,0.385179253740073,0.703837064960611,0.799012591580543,-6.60311955872175,"Stable"
"ENSG00000198160.15",-0.0897748414195695,5.97379735070541,-0.385167314136538,0.703845782063152,0.799012591580543,-6.60312426153217,"Stable"
"ENSG00000143919.15",0.105838276489363,2.55454704250048,0.384685731744165,0.704197419990022,0.799335480962031,-6.60331382893658,"Stable"
"ENSG00000162409.11",-0.318020407902781,3.5968778610078,-0.384662030451123,0.704214727755987,0.799335480962031,-6.60332315254176,"Stable"
"ENSG00000242808.10",0.17275470646058,-1.25760119060033,0.3842497313227,0.704515833618243,0.799629275694388,-6.60348525194995,"Stable"
"ENSG00000100285.10",0.22322130089718,0.944814216677981,0.384030479435439,0.704675975484542,0.799763049874938,-6.60357138312524,"Stable"
"ENSG00000162636.16",0.115049013924892,5.74337261433101,0.383839997150365,0.704815115367502,0.79987297349962,-6.60364617305248,"Stable"
"ENSG00000169372.13",-0.0966770732109676,3.0901303270752,-0.383722374786604,0.704901039196856,0.799922494297662,-6.60369233737901,"Stable"
"ENSG00000111199.12",-0.199476297332236,2.91674887101047,-0.383611231044981,0.704982234056741,0.799955564346762,-6.60373594615742,"Stable"
"ENSG00000124784.9",0.0658579039293698,4.65121520065345,0.383566708280054,0.705014760690678,0.799955564346762,-6.60375341178206,"Stable"
"ENSG00000185800.12",0.0653363114994843,4.38958869866458,0.383355984481389,0.705168715288863,0.800082258781438,-6.60383604849457,"Stable"
"ENSG00000132549.18",0.0716812990728493,6.01509081195879,0.383255751227712,0.705241950139523,0.800117359133882,-6.60387533989824,"Stable"
"ENSG00000273305.1",0.126436095457538,-0.539975000724468,0.382979514937562,0.705443795721928,0.800298359114549,-6.60398357198223,"Stable"
"ENSG00000132256.19",0.114723266497811,4.65833524531982,0.382873579225301,0.705521208727603,0.800318404795556,-6.60402505821078,"Stable"
"ENSG00000137500.9",0.0853188975516026,5.33535734788446,0.382784243243329,0.705586493939925,0.800318404795556,-6.604060034903,"Stable"
"ENSG00000221883.4",-0.110515422167293,0.322192742620868,-0.382771475073682,0.705595824890034,0.800318404795556,-6.6040650332204,"Stable"
"ENSG00000278540.5",-0.151879609972678,7.1109028612723,-0.382723751219635,0.705630701796378,0.800318404795556,-6.60408371407939,"Stable"
"ENSG00000155463.14",0.0657653629508437,6.90049488596803,0.382630560395941,0.705698808170966,0.800347662051801,-6.6041201857464,"Stable"
"ENSG00000223891.6",0.115690006714998,3.79632012505034,0.382462047124941,0.705821968633036,0.800439350039719,-6.6041861137701,"Stable"
"ENSG00000221843.4",-0.114500929238168,2.20277247626231,-0.381540611021973,0.706495559839432,0.801136897883762,-6.60454610374474,"Stable"
"ENSG00000198753.12",0.154934650907526,3.39481570855275,0.381504768876761,0.706521766255916,0.801136897883762,-6.60456008937438,"Stable"
"ENSG00000158669.11",-0.0560965751548973,5.86142289828623,-0.381004053319749,0.706887909387249,0.801504027691015,-6.60475533338955,"Stable"
"ENSG00000260032.2",-0.0799864149812231,9.13629247885034,-0.380883785924338,0.706975864503436,0.801555709239211,-6.60480219157614,"Stable"
"ENSG00000198837.10",-0.0776022471426441,5.19152294198021,-0.380798272709609,0.707038405402106,0.801578572165792,-6.60483550007531,"Stable"
"ENSG00000273888.1",0.185951032771492,-0.241360369724829,0.380608498949181,0.707177205795045,0.801687883544233,-6.60490939304319,"Stable"
"ENSG00000286787.1",0.116322579690841,-0.632231376770193,0.380443346315167,0.707298006790897,0.801776778118093,-6.60497366961045,"Stable"
"ENSG00000186832.9",-0.385499250326291,3.20887616809512,-0.380296600865299,0.707405350457347,0.801850408032788,-6.60503075910236,"Stable"
"ENSG00000249437.8",-0.146955307792694,0.280531087320989,-0.380061156379157,0.707577590091525,0.801997584886529,-6.60512231044924,"Stable"
"ENSG00000175564.13",-0.126322266357886,0.354711704109823,-0.379702892767836,0.707839708892612,0.802246610749709,-6.60526151204245,"Stable"
"ENSG00000163577.8",-0.147487745038774,3.07598606170773,-0.379574085255489,0.707933958250534,0.802305359431256,-6.60531152792194,"Stable"
"ENSG00000172594.13",0.175531402863811,4.05136434256198,0.37949506556108,0.707991779883413,0.802322819810366,-6.60534220293515,"Stable"
"ENSG00000223546.7",-0.100938553671228,1.20769088828763,-0.378813955620512,0.708490247873916,0.802839605150842,-6.60560634484004,"Stable"
"ENSG00000244932.2",-0.125331607832219,-0.361560078553251,-0.378569593054481,0.708669116372426,0.8029941898467,-6.60570099720271,"Stable"
"ENSG00000197406.7",0.276469069956215,0.181270547163787,0.378369668660114,0.70881546980859,0.803111915357849,-6.60577839188411,"Stable"
"ENSG00000134864.10",-0.091418253960663,1.85408715560783,-0.377780200262773,0.709247053504265,0.803552782947213,-6.60600635191314,"Stable"
"ENSG00000144560.15",0.0754100506858695,5.70579483439013,0.377132899482449,0.709721094661001,0.804041697706624,-6.6062562729296,"Stable"
"ENSG00000254681.6",-0.288913349658995,0.00361043699938541,-0.376946522537445,0.709857607367278,0.804148191457626,-6.60632815412454,"Stable"
"ENSG00000177943.14",-0.163849990145524,1.55872899403354,-0.376618364686574,0.710097992411449,0.804372335137132,-6.60645463165018,"Stable"
"ENSG00000256087.7",0.110677464869399,3.94596056456392,0.37622241909263,0.710388075018992,0.804652744135284,-6.60660709099238,"Stable"
"ENSG00000260924.2",0.173167736396984,-1.35826556360556,0.375795431206227,0.710700950542274,0.804942941384948,-6.60677132584148,"Stable"
"ENSG00000103018.17",0.088684439730887,6.19321426371336,0.375756632486915,0.710729382903965,0.804942941384948,-6.60678624009752,"Stable"
"ENSG00000213760.11",-0.121396122118294,-0.269302469635708,-0.375672069212525,0.710791353802768,0.804964931361621,-6.60681874101602,"Stable"
"ENSG00000163605.15",0.074326616186278,6.22143277328921,0.375524437623836,0.710899548251704,0.80502662971515,-6.60687546420913,"Stable"
"ENSG00000176490.5",0.238885664511551,2.68152024108747,0.375473284878184,0.710937037909938,0.80502662971515,-6.60689511304784,"Stable"
"ENSG00000250133.2",-0.21357683660757,-1.08506517338482,-0.375423524355713,0.710973507930921,0.80502662971515,-6.60691422456965,"Stable"
"ENSG00000228205.1",-0.134250797301609,-0.473684583290987,-0.375339054659554,0.711035418298759,0.805048540883421,-6.60694666111865,"Stable"
"ENSG00000240731.1",-0.113046102123793,1.15304156923701,-0.375210760510705,0.711129452820822,0.80510681886274,-6.60699591257423,"Stable"
"ENSG00000198682.13",0.244435230448585,5.55206636194221,0.375104155606317,0.711207593565404,0.805147096767203,-6.60703682500043,"Stable"
"ENSG00000160131.13",0.0855308255768185,5.76384455630935,0.374980876278036,0.711297960609621,0.805201210226905,-6.6070841223671,"Stable"
"ENSG00000238178.7",-0.374823420574186,0.0233513535611586,-0.374552241578176,0.71161219508626,0.805467434149051,-6.60724845299497,"Stable"
"ENSG00000204397.8",-0.128831484297245,2.38525973396352,-0.374543915055563,0.711618299825488,0.805467434149051,-6.60725164339315,"Stable"
"ENSG00000237854.3",0.112354018538076,1.91451122588983,0.374037203314793,0.711989841838901,0.805839756370768,-6.6074456637793,"Stable"
"ENSG00000116885.18",-0.10805905657953,3.51446822460272,-0.3738479398259,0.712128636437211,0.805948623121113,-6.60751806643758,"Stable"
"ENSG00000197162.10",0.08848133370339,3.36228762347411,0.373456489981773,0.712415734875071,0.806225309057544,-6.60766770061766,"Stable"
"ENSG00000168010.11",0.107922713853502,3.68086954843731,0.373324354484725,0.71251265597696,0.806286755232123,-6.60771817531594,"Stable"
"ENSG00000080345.18",-0.0846894890938896,6.62094882114228,-0.373261945470305,0.712558434582024,0.806290324134329,-6.60774200892766,"Stable"
"ENSG00000135929.9",-0.160826467768777,5.11858039408322,-0.37320006388743,0.712603827396835,0.806293456097532,-6.60776563723307,"Stable"
"ENSG00000122359.18",-0.0964110131489133,7.67283326840873,-0.373031407751157,0.712727549490559,0.806328738480735,-6.6078300157384,"Stable"
"ENSG00000188001.10",-0.300587727365882,4.03093002150619,-0.372999633000291,0.712750859590875,0.806328738480735,-6.60784214140819,"Stable"
"ENSG00000185278.15",-0.0906828849523609,4.97251482209715,-0.372949275732394,0.712787802497427,0.806328738480735,-6.60786135632654,"Stable"
"ENSG00000066654.14",-0.0788095890619274,6.63756333358005,-0.3729251288725,0.712805517280337,0.806328738480735,-6.60787056918132,"Stable"
"ENSG00000149150.9",-0.144095417812119,3.63216848969178,-0.372807839859824,0.712891565998403,0.806377854597009,-6.60791531058382,"Stable"
"ENSG00000101247.18",-0.103839629897655,3.25231650526347,-0.372647247333724,0.713009390546144,0.806432885150894,-6.60797654813486,"Stable"
"ENSG00000007392.17",0.0699294034556263,4.92900066712879,0.372613726050251,0.71303398557953,0.806432885150894,-6.60798932727035,"Stable"
"ENSG00000159388.6",-0.179910232158789,7.81381971270479,-0.37256721269061,0.713068113609317,0.806432885150894,-6.60800705742415,"Stable"
"ENSG00000141503.17",-0.0713462850051488,6.35151664570433,-0.37250687699809,0.713112384350493,0.806434737990909,-6.6080300531763,"Stable"
"ENSG00000156502.14",0.0723873100136433,4.93818242612518,0.371967824931881,0.713507954555753,0.806833839572968,-6.60823533901991,"Stable"
"ENSG00000115170.15",0.0872367322453073,5.9022845599181,0.371787204687401,0.713640516759129,0.806935502123001,-6.60830405853209,"Stable"
"ENSG00000155093.19",-0.23104197667478,2.99830453840447,-0.371456358558406,0.713883357894333,0.807116933715739,-6.60842984813987,"Stable"
"ENSG00000025800.14",0.0657185196525092,6.5593907750751,0.371452338459059,0.713886308838974,0.807116933715739,-6.608431375925,"Stable"
"ENSG00000105835.12",0.13438226832765,6.92595442047429,0.371262990786767,0.714025304247506,0.807216531501816,-6.60850331649131,"Stable"
"ENSG00000070785.17",-0.0919578958458034,5.05728153314675,-0.371175488461146,0.71408954095578,0.807216531501816,-6.60853654980364,"Stable"
"ENSG00000198898.14",-0.101350865513578,6.98055871104093,-0.371157940743003,0.714102423247589,0.807216531501816,-6.6085432134818,"Stable"
"ENSG00000115758.13",-0.142888092568496,5.80789602421651,-0.370942921035522,0.714260282567194,0.807306720195245,-6.60862484112967,"Stable"
"ENSG00000197978.9",-0.137283457941662,0.873903530362968,-0.370933001391057,0.714267565510024,0.807306720195245,-6.6086286057843,"Stable"
"ENSG00000021355.13",-0.12695198435053,6.01329140021834,-0.370486107166567,0.71459570142211,0.80756777782827,-6.60879810577523,"Stable"
"ENSG00000211951.2",0.296667964268344,1.1661340629064,0.370485562134099,0.714596101651357,0.80756777782827,-6.60879831237436,"Stable"
"ENSG00000132912.13",0.0790925297969271,6.81733911390768,0.370401639734352,0.714657728704858,0.80756777782827,-6.60883012028283,"Stable"
"ENSG00000125170.11",-0.0843006997123844,4.0122189929732,-0.370385873709204,0.714669306451958,0.80756777782827,-6.60883609506033,"Stable"
"ENSG00000273002.1",0.179831479439557,-1.0428566460595,0.369895307195988,0.715029588025637,0.807926628462634,-6.60902187732183,"Stable"
"ENSG00000204584.1",0.158649183048645,-0.887463142400555,0.369810495781242,0.715091882067449,0.807948754102727,-6.60905397157334,"Stable"
"ENSG00000187676.8",-0.0753589214649653,3.90559241388914,-0.369546266960149,0.71528597133312,0.808095280492294,-6.60915391419773,"Stable"
"ENSG00000170835.16",0.15742826081856,-0.730470114306539,0.369517628767061,0.715307008699671,0.808095280492294,-6.60916474214891,"Stable"
"ENSG00000161956.13",-0.063231771288978,3.02373952088509,-0.369282590205986,0.71547967471511,0.808176574674164,-6.60925357769634,"Stable"
"ENSG00000273058.2",-0.132190206782385,0.0201126480056072,-0.369248850226341,0.715504462343061,0.808176574674164,-6.60926632553178,"Stable"
"ENSG00000204128.6",0.338644528942056,2.65665038724426,0.369245202949238,0.71550714189407,0.808176574674164,-6.60926770349836,"Stable"
"ENSG00000162714.12",0.107039539908372,5.32139746697193,0.369164387144975,0.715566515934845,0.808195379473581,-6.60929823282153,"Stable"
"ENSG00000214263.2",-0.3799025943936,-0.288057631035134,-0.369100509823266,0.715613446854149,0.808200129004303,-6.60932235872245,"Stable"
"ENSG00000175832.13",-0.307295180090857,2.11134132481355,-0.368949413619651,0.715724462406119,0.808277249604426,-6.60937941001782,"Stable"
"ENSG00000134242.16",0.145965289080723,2.0124003960861,0.368680709007567,0.715921904771219,0.808451958131,-6.60948081121809,"Stable"
"ENSG00000236296.8",0.204598581023969,-0.69135036355257,0.368544548446018,0.716021962410244,0.808466792402063,-6.60953216635278,"Stable"
"ENSG00000230314.7",-0.344203996434797,-1.26918482679143,-0.368461270807265,0.716083161586114,0.808466792402063,-6.60956356661528,"Stable"
"ENSG00000122696.14",-0.122726360671579,3.41758632998827,-0.368453409982583,0.716088938459663,0.808466792402063,-6.60956653021779,"Stable"
"ENSG00000140961.14",0.196271545933831,2.68362676522003,0.368430193025655,0.716106000565477,0.808466792402063,-6.60957528285753,"Stable"
"ENSG00000121454.6",-0.162488772487894,0.411847699997754,-0.368247137912973,0.716240532797846,0.808533986047144,-6.60964427435338,"Stable"
"ENSG00000159958.7",0.223183696011512,0.578129147015552,0.368210458571204,0.716267490587765,0.808533986047144,-6.60965809432971,"Stable"
"ENSG00000161048.11",-0.0772922282834935,4.45416433579206,-0.368174732600545,0.716293748053396,0.808533986047144,-6.6096715537898,"Stable"
"ENSG00000223396.4",0.15655872495065,1.83534157516205,0.367812099060927,0.716560292618374,0.808771982687976,-6.60980809995766,"Stable"
"ENSG00000182327.8",0.156593353094673,-1.16689452250476,0.367771542216667,0.716590105194041,0.808771982687976,-6.60982336298575,"Stable"
"ENSG00000207425.1",0.27930676883949,-1.11953157308249,0.367613244785156,0.716706471089748,0.808855056806496,-6.60988292021239,"Stable"
"ENSG00000160339.16",-0.33758010560491,-0.385050846318747,-0.367489808811641,0.716797214891922,0.808909206353394,-6.60992934372654,"Stable"
"ENSG00000170248.15",-0.0533001619622806,7.68133647504874,-0.367345999879072,0.716902941245731,0.808980256314755,-6.60998340996902,"Stable"
"ENSG00000163064.7",0.225580498738984,1.39920957794219,0.367278376619882,0.716952658944918,0.808988099296234,-6.61000882630887,"Stable"
"ENSG00000147050.16",0.084052008040398,5.84566559891116,0.367097779239313,0.717085443311477,0.809089665713087,-6.61007668155385,"Stable"
"ENSG00000135968.21",-0.0972709189427876,6.09103379287508,-0.366891032059716,0.717237465572343,0.809148733032338,-6.61015432151346,"Stable"
"ENSG00000179593.16",0.523341302662522,3.65469279277409,0.366887006504931,0.717240425702398,0.809148733032338,-6.61015583280508,"Stable"
"ENSG00000267571.1",0.12975791601134,-0.374529786241947,0.366852062322018,0.717266121563028,0.809148733032338,-6.61016895101705,"Stable"
"ENSG00000139865.16",0.361468267303578,2.69399370073736,0.366737599570244,0.717350293017379,0.809195428631209,-6.61021191223618,"Stable"
"ENSG00000179152.20",-0.0757872892440222,4.63679170489453,-0.366348241195241,0.717636639508017,0.809470165350843,-6.61035795070745,"Stable"
"ENSG00000168038.11",-0.116313437387986,2.6139199648954,-0.366101968336291,0.717817778298756,0.809626205610832,-6.61045024232738,"Stable"
"ENSG00000223749.11",0.174255272782286,-0.0285126794583672,0.366011213895632,0.717884534351795,0.809653222740195,-6.6104842374179,"Stable"
"ENSG00000189298.14",-0.0762551333052462,3.20056730093471,-0.365841604730672,0.718009299587496,0.809745657365831,-6.61054774785074,"Stable"
"ENSG00000165555.9",-0.109964420641769,-0.417750054632555,-0.365739559943343,0.718084368052306,0.809777163991873,-6.61058594468286,"Stable"
"ENSG00000225489.7",0.293225355840828,0.144914753283095,0.365687243949054,0.718122855041429,0.809777163991873,-6.61060552323157,"Stable"
"ENSG00000160221.18",0.265575573748487,0.234167813693264,0.365486651056124,0.718270431086923,0.809895295329055,-6.61068056675542,"Stable"
"ENSG00000118503.15",0.112371934684798,5.04677346600817,0.365377612706163,0.718350655240587,0.809937473596646,-6.61072134187787,"Stable"
"ENSG00000241878.11",-0.121707042764509,5.45306829018236,-0.365295232067057,0.718411268385481,0.809957536820823,-6.61075214032405,"Stable"
"ENSG00000118197.14",0.0846252601452538,4.70897765701277,0.365022117469218,0.718612231282446,0.810135822572188,-6.61085419662529,"Stable"
"ENSG00000140968.11",0.155421989993357,4.08991032987382,0.364942601481629,0.718670744568244,0.810153504425083,-6.61088389565148,"Stable"
"ENSG00000164669.13",-0.156486162788099,-0.782995373714365,-0.364551283522189,0.71895872871789,0.810429849974829,-6.61102995883821,"Stable"
"ENSG00000151552.12",0.130864099424558,5.6472821667625,0.364343895162563,0.719111370158964,0.81050783682522,-6.61110730578586,"Stable"
"ENSG00000228217.1",-0.304459567211452,-1.75214298663789,-0.364264796991401,0.719169590948127,0.81050783682522,-6.61113679455295,"Stable"
"ENSG00000267270.6",-0.192543854025445,1.09591968202897,-0.364251023899524,0.719179728911718,0.81050783682522,-6.61114192868386,"Stable"
"ENSG00000107816.17",-0.10465381851997,5.81087852202761,-0.364173171601146,0.719237034668789,0.81050783682522,-6.61117094571514,"Stable"
"ENSG00000203705.11",0.0897303678315073,4.09700957743059,0.364166219478286,0.719242152090725,0.81050783682522,-6.6111735366055,"Stable"
"ENSG00000106392.11",-0.120671219325962,4.85322697945041,-0.364093063895739,0.719296002355836,0.810520234738964,-6.61120079698431,"Stable"
"ENSG00000234608.8",-0.0564636698530034,3.82835019895556,-0.363876360962594,0.719455527440023,0.810651701039759,-6.61128151647904,"Stable"
"ENSG00000174579.4",0.069421319955163,5.76562718201962,0.363750000157313,0.719548553528293,0.810708227919543,-6.61132856260058,"Stable"
"ENSG00000225978.3",0.240089559751091,-1.22049104837708,0.363665621325389,0.719610675207751,0.81072993044847,-6.61135996918376,"Stable"
"ENSG00000189403.15",0.0605921248984623,7.97453338704119,0.363465981145006,0.719757662891611,0.810847236689758,-6.61143424845066,"Stable"
"ENSG00000211644.3",-0.236100843551122,-1.66244592561925,-0.363243481626893,0.719921494125862,0.810871945075323,-6.61151698542034,"Stable"
"ENSG00000227456.9",-0.177971107198946,-0.805183037524812,-0.363225875314397,0.719934458624496,0.810871945075323,-6.61152353023241,"Stable"
"ENSG00000131503.21",-0.10067976852027,0.701878047323348,-0.363208656381452,0.719947137957575,0.810871945075323,-6.6115299307404,"Stable"
"ENSG00000214253.9",0.101034150208004,5.79532366113429,0.363203325367267,0.719951063519774,0.810871945075323,-6.61153191228902,"Stable"
"ENSG00000154222.15",0.0723201285286818,4.97123667533358,0.363037160357417,0.72007342526467,0.810915178820863,-6.61159366175123,"Stable"
"ENSG00000232811.1",-0.138798481373978,-0.127819278778775,-0.363007831322133,0.72009502358038,0.810915178820863,-6.61160455797179,"Stable"
"ENSG00000178988.11",0.0624041192124548,6.15491129913524,0.362935627249901,0.720148196697347,0.810915178820863,-6.6116313792705,"Stable"
"ENSG00000076043.11",-0.0877279862470308,4.78466479695506,-0.362918341432092,0.720160926676447,0.810915178820863,-6.61163779956804,"Stable"
"ENSG00000254815.6",0.216002490401062,-1.9642613811806,0.36265874700374,0.720352112552512,0.811048770155549,-6.61173418178588,"Stable"
"ENSG00000205659.11",-0.0747530243985017,3.91427724019441,-0.36264081512653,0.720365319696732,0.811048770155549,-6.61174083701765,"Stable"
"ENSG00000178700.9",0.0965413702624561,4.02422111241904,0.362524305856854,0.720451133005746,0.811097109387972,-6.61178407031703,"Stable"
"ENSG00000112031.16",-0.0842974293307936,2.52700147390081,-0.362379237472105,0.720557986407091,0.811169128779178,-6.61183788191613,"Stable"
"ENSG00000204611.7",-0.103211453011376,3.97015568778129,-0.362269519829245,0.720638805298367,0.811211832957862,-6.61187856639687,"Stable"
"ENSG00000224861.1",-0.142296730335778,-0.427002064885875,-0.362178938607302,0.720705530666046,0.811218711260537,-6.61191214571584,"Stable"
"ENSG00000110696.10",0.0635258252478358,7.4597081484643,0.362144790100821,0.720730686267952,0.811218711260537,-6.61192480273832,"Stable"
"ENSG00000138413.14",0.154325571984145,7.31278486775128,0.361864832188723,0.720936930313552,0.811376652784888,-6.61202852369064,"Stable"
"ENSG00000159023.22",-0.067684628633297,5.83231661591777,-0.361837865918611,0.720956797420617,0.811376652784888,-6.61203851017711,"Stable"
"ENSG00000135622.13",0.114726973918531,3.81696890479209,0.361397113160633,0.721281545792494,0.811693837837517,-6.6122016310394,"Stable"
"ENSG00000102081.15",0.0905359593855381,5.83172405525804,0.360695018456035,0.721798962992877,0.812227792026964,-6.61246106788836,"Stable"
"ENSG00000110060.9",-0.0614963396543903,3.69257753700519,-0.360555155841758,0.721902052722642,0.812285897034968,-6.61251269015098,"Stable"
"ENSG00000152117.17",0.0802487166114751,4.06786025290201,0.360488578782073,0.721951127142666,0.812285897034968,-6.61253725630547,"Stable"
"ENSG00000196083.10",-0.107121084404326,3.82474973189186,-0.360396394667258,0.722019078725098,0.812285897034968,-6.61257126376375,"Stable"
"ENSG00000196151.11",0.0869430014171377,3.898263964979,0.360391935362604,0.722022365867305,0.812285897034968,-6.61257290861906,"Stable"
"ENSG00000104660.19",0.0692141226165941,5.55296505524417,0.360326706518777,0.722070449436731,0.812291681328885,-6.61259696657655,"Stable"
"ENSG00000189423.13",-0.153122492580547,-0.952539193334404,-0.36012647296042,0.722218059333475,0.812365353742458,-6.61267079062669,"Stable"
"ENSG00000196873.16",0.139672692327859,0.558401107904929,0.360093615639613,0.722242282432982,0.812365353742458,-6.61268290091012,"Stable"
"ENSG00000104936.19",-0.0932557535398738,3.82810223841147,-0.360063103519981,0.722264776868294,0.812365353742458,-6.61269414584082,"Stable"
"ENSG00000176402.6",-0.162487721738583,2.07444252956149,-0.35983275942497,0.722434601625135,0.812399677057685,-6.61277900642896,"Stable"
"ENSG00000228393.4",0.118674047107164,0.574826834420754,0.359816442646653,0.722446631978206,0.812399677057685,-6.61278501562432,"Stable"
"ENSG00000240216.7",0.405141804106116,1.68123881776379,0.359801574884349,0.722457594036386,0.812399677057685,-6.612790490937,"Stable"
"ENSG00000055483.19",0.0608010194217833,5.91726512763445,0.359788703312804,0.722467084344701,0.812399677057685,-6.6127952309371,"Stable"
"ENSG00000255622.3",0.222380432848741,-1.64330924808164,0.359648797158579,0.722570241171421,0.812467376924365,-6.61284674104787,"Stable"
"ENSG00000248323.7",-0.242438755525392,-0.301239480125992,-0.35953199053464,0.722656370184691,0.812511698814401,-6.6128897313007,"Stable"
"ENSG00000153233.13",-0.142427379527913,-1.15029422239578,-0.359430984479992,0.72273085145723,0.812511698814401,-6.61292689508741,"Stable"
"ENSG00000267385.1",-0.271555170247168,-1.79371487440213,-0.359351952100565,0.722789131431058,0.812511698814401,-6.61295596676832,"Stable"
"ENSG00000119414.12",-0.06914156687802,6.80064765070591,-0.35932518333037,0.7228088716195,0.812511698814401,-6.61296581209972,"Stable"
"ENSG00000089048.14",-0.083295137226325,4.69335840362059,-0.359304089108993,0.722824427344509,0.812511698814401,-6.61297356986867,"Stable"
"ENSG00000227540.1",-0.113759947036187,-0.457612711155782,-0.359038999275037,0.723019925669678,0.812649579801262,-6.61307102293209,"Stable"
"ENSG00000183690.13",0.233610739948131,0.42236900501067,0.359021257473478,0.72303301057598,0.812649579801262,-6.61307754268528,"Stable"
"ENSG00000170584.11",0.05697816441081,4.75138276504609,0.358761829620308,0.723224353304807,0.812816342885968,-6.61317284081372,"Stable"
"ENSG00000185019.17",-0.0879387067019979,3.87245006053823,-0.358519913946269,0.723402796494837,0.812968589501921,-6.61326164469579,"Stable"
"ENSG00000152208.13",-0.360994703370228,-2.64868726403492,-0.358385697871033,0.723501804646914,0.813014976684846,-6.61331088802356,"Stable"
"ENSG00000234753.5",-0.151714279269867,-0.985747831163282,-0.358318360020278,0.7235514801164,0.813014976684846,-6.61333558714163,"Stable"
"ENSG00000260136.6",0.123141720037631,-0.761473849118217,0.358289170197018,0.72357301398231,0.813014976684846,-6.61334629236814,"Stable"
"ENSG00000065029.15",0.0684607292344033,4.87714667395022,0.358081556525834,0.72372618113531,0.813138776571366,-6.61342240881598,"Stable"
"ENSG00000159592.11",0.0438345273904582,7.19842644581269,0.357971051075337,0.723807711448893,0.81318207933523,-6.6134629051449,"Stable"
"ENSG00000011275.19",-0.0632399908856343,5.86896910805712,-0.357430839742612,0.724206324649458,0.8135815914639,-6.61366069566932,"Stable"
"ENSG00000189420.8",0.157628281578037,1.08479159061817,0.357303026794747,0.724300647467726,0.8136392331789,-6.61370744934127,"Stable"
"ENSG00000187720.14",-0.215848524955372,6.21642116262055,-0.357176753261639,0.724393838634094,0.813678950279655,-6.61375362367247,"Stable"
"ENSG00000040933.16",0.0687957868332499,5.02795242402393,0.357138549391519,0.724422034344453,0.813678950279655,-6.61376759046991,"Stable"
"ENSG00000237574.1",0.241220676327809,-2.52810368774051,0.357050610762803,0.724486937459454,0.813687376721693,-6.61379973398517,"Stable"
"ENSG00000267259.1",-0.287513141924204,1.40674883562637,-0.357011819407767,0.724515568097033,0.813687376721693,-6.61381391059775,"Stable"
"ENSG00000159374.17",0.286142968479628,0.909524417398224,0.356703716401065,0.724742983544685,0.813853324454476,-6.61392645526303,"Stable"
"ENSG00000166233.15",-0.0652158031224935,6.75340836561567,-0.3566658512872,0.724770934146505,0.813853324454476,-6.61394028010437,"Stable"
"ENSG00000146576.13",0.063602000272954,4.62590622665784,0.356636766842635,0.724792403455282,0.813853324454476,-6.61395089807165,"Stable"
"ENSG00000138399.18",-0.0866661750364621,4.01413509493539,-0.356390555939817,0.724974158608216,0.814009092671278,-6.61404074892733,"Stable"
"ENSG00000259956.2",0.0820665394742545,6.24795604550775,0.35630412171548,0.725037969081026,0.814032420651512,-6.61407227721644,"Stable"
"ENSG00000255458.7",0.106112234965225,-0.645361945529286,0.356032166691488,0.725238754484567,0.814167142654913,-6.61417142793659,"Stable"
"ENSG00000063587.15",0.083690222842744,4.92270950610899,0.356025001396956,0.72524404492151,0.814167142654913,-6.61417403928384,"Stable"
"ENSG00000160888.7",-0.169916989728318,5.45168374840608,-0.355942914952396,0.725304653781473,0.814186863149389,-6.61420395147482,"Stable"
"ENSG00000173578.8",0.194426185530229,0.0953314525708067,0.355752432035976,0.725445304710777,0.814296426768873,-6.61427333693385,"Stable"
"ENSG00000161016.18",0.134454450150653,9.88729171844774,0.355098207957173,0.725928453531497,0.814790400937625,-6.61451136558266,"Stable"
"ENSG00000109861.17",0.154041991050246,6.49836028009551,0.354950846279112,0.726037297222234,0.814864217055641,-6.61456492094839,"Stable"
"ENSG00000167371.21",0.213372822302886,0.975883873224837,0.354712326451801,0.726213484324585,0.815011414024506,-6.61465155918162,"Stable"
"ENSG00000141013.17",0.107813311318557,3.27676929357263,0.354636553513472,0.726269458658292,0.815011414024506,-6.61467907035359,"Stable"
"ENSG00000137491.15",-0.109549073557078,5.50228279768932,-0.35459516156232,0.72630003602527,0.815011414024506,-6.61469409623505,"Stable"
"ENSG00000166925.9",0.108606711352504,5.38036731109057,0.354539992297194,0.726340791796634,0.815011414024506,-6.61471412078732,"Stable"
"ENSG00000286555.1",0.146419821115923,-0.426525019193345,0.354354769575396,0.726477629388547,0.815082056384969,-6.61478132776158,"Stable"
"ENSG00000162419.13",0.0586341426071845,4.47196032023103,0.354338123381264,0.726489927608933,0.815082056384969,-6.61478736603516,"Stable"
"ENSG00000121858.11",-0.0868741883437533,7.60524928979138,-0.353997285995652,0.726741755098634,0.815316235065877,-6.61491094042604,"Stable"
"ENSG00000134369.15",0.120628549104408,6.07561340308368,0.353809152866256,0.726880770679959,0.815423832177802,-6.61497909984141,"Stable"
"ENSG00000120658.13",0.122752638290428,1.87093254456034,0.35363884367944,0.727006624068652,0.81551405566103,-6.61504077087335,"Stable"
"ENSG00000261068.2",0.205057939062421,0.485320605001122,0.353583636779744,0.727047422006112,0.81551405566103,-6.61506075566567,"Stable"
